"Time
[sec]"	"Drift 1st Floor
[%]"	"Drift 2nd Floor
[%]"	"Drift 3rd Floor
[%]"
0.139609380000	0.000951957306	0.000000000000	0.002691069947
0.141562500000	0.003851371224	0.002605155440	0.001345375636
0.143515630000	0.001932850592	0.001303828435	0.001345407529
0.145468750000	0.000967636143	0.001303828435	0.002691197433
0.147421880000	0.000315444000	0.001302994591	0.001345535016
0.149375000000	0.002563787347	0.003909817617	0.002691197433
0.151328130000	0.003200446735	0.000000833824	0.000000159380
0.153281250000	0.000967727184	0.002607687668	0.001345821882
0.155234380000	0.000967769959	0.000000000000	0.004036605134
0.157187500000	0.000952207959	0.001303828435	0.000000159380
0.159140630000	0.003200590000	0.000000833824	0.001345662503
0.161093750000	0.000002357410	0.000000000000	0.001345535016
0.163046880000	0.001615467633	0.002606823005	0.004036732620
0.165000000000	0.002568550408	0.002605989223	0.001345535016
0.166953130000	0.000967842653	0.001303828435	0.001345662503
0.168906250000	0.002896747143	0.002605155440	0.002690942460
0.170859380000	0.001296057245	0.000000833845	0.000000127487
0.172812500000	0.002235411837	0.001304662280	0.004036860107
0.174765630000	0.001933388837	0.002607687668	0.004036860107
0.176718750000	0.000315026327	0.001302994591	0.002691069947
0.178671880000	0.000634746000	0.001302994591	0.001345535016
0.180625000000	0.002896625510	0.001301296000	0.000000286866
0.182578130000	0.001600167082	0.003910651399	0.002691324920
0.184531250000	0.000012783056	0.000000000000	0.002691038075
0.186484380000	0.000012788342	0.000000000000	0.001345535016
0.188437500000	0.001270288612	0.005214510881	0.004037019465
0.190390630000	0.002235700000	0.000000833824	0.001345662503
0.192343750000	0.002578790000	0.003909817617	0.004036732620
0.194296880000	0.000952715306	0.001303828435	0.000000159380
0.196250000000	0.003201122041	0.001302994611	0.001345535016
0.198203130000	0.002251283673	0.002608521658	0.006728089412
0.200156250000	0.002251346327	0.000000833824	0.002691197433
0.202109380000	0.001295740061	0.000000833845	0.001345662503
0.204062500000	0.002578635102	0.002605989223	0.004036605134
0.206015630000	0.001930978327	0.002605155440	0.001345662503
0.207968750000	0.000952793714	0.001303828435	0.001345662503
0.209921880000	0.001933730959	0.001303828435	0.001345407529
0.211875000000	0.000650692041	0.001302994591	0.000000000000
0.213828130000	0.001286104408	0.002606823005	0.002691165561
0.215781250000	0.003216824082	0.001302994611	0.000000000000
0.217734380000	0.002553591224	0.001305527005	0.002691516364
0.219687500000	0.001613240163	0.005213646010	0.002691324920
0.221640630000	0.003216932449	0.001302994611	0.001345535016
0.223593750000	0.000314541490	0.001302994591	0.001345535016
0.225546880000	0.000314554429	0.002606823005	0.002691197433
0.227500000000	0.000962195980	0.000000000000	0.000000000000
0.229453130000	0.002251578571	0.002606823005	0.001345662503
0.231406250000	0.002569358367	0.000001667689	0.004036860107
0.233359380000	0.001603993592	0.001302160767	0.000000159380
0.235312500000	0.000953080837	0.002607656788	0.001345821904
0.237265630000	0.000953136184	0.000000000000	0.001345535016
0.239218750000	0.005776569592	0.000002532435	0.004037019465
0.241171880000	0.001597349224	0.003909817617	0.000000159380
0.243125000000	0.002569478163	0.002605989223	0.001345535016
0.245078130000	0.000968732408	0.001303828435	0.002691197433
0.247031250000	0.001286486306	0.000000833824	0.004036732620
0.248984380000	0.001286496939	0.001304662280	0.005382395080
0.250937500000	0.003826916122	0.000000000000	0.001345535016
0.252890630000	0.002895942857	0.001301296000	0.000000286866
0.254843750000	0.000329785592	0.002606823005	0.004036732620
0.256796880000	0.002562570816	0.002605989223	0.002691069947
0.258750000000	0.002260517551	0.001302994591	0.000000000000
0.260703130000	0.001612809959	0.002605989223	0.001345535016
0.262656250000	0.003861208776	0.005212812228	0.005382267594
0.264609380000	0.002569627143	0.002605989223	0.001345503123
0.266562500000	0.000961811388	0.001303828435	0.002691197433
0.268515630000	0.000953341102	0.002607656788	0.002691324920
0.270468750000	0.003210191633	0.002606823005	0.002691197433
0.272421880000	0.000003549836	0.000000000000	0.001345535016
0.274375000000	0.000969024102	0.000000000000	0.001345503123
0.276328130000	0.000968929714	0.002607656788	0.001345248128
0.278281250000	0.001279423449	0.002606823005	0.002691197433
0.280234380000	0.000969079449	0.002607656788	0.004036860107
0.282187500000	0.000969122857	0.000000000000	0.001345535016
0.284140630000	0.000313956082	0.002606823005	0.001345662503
0.286093750000	0.000628284796	0.002608521658	0.002691516364
0.288046880000	0.001271254388	0.001302994611	0.000000000000
0.290000000000	0.001279187122	0.002606823005	0.000000159380
0.291953120000	0.001279255776	0.001302994591	0.000000000000
0.293906250000	0.003845181224	0.000002532435	0.001345949369
0.295859370000	0.000969250755	0.001303828435	0.005382267594
0.297812500000	0.001279046592	0.002606823005	0.001345662503
0.299765620000	0.000306156163	0.001304662280	0.000000286888
0.301718750000	0.002259981224	0.002606823005	0.002691197433
0.303671870000	0.001294582082	0.001302994591	0.000000000000
0.305625000000	0.006093552041	0.003908149845	0.001345407529
0.307578120000	0.000321729204	0.000000833824	0.005382267594
0.309531250000	0.001934745082	0.001303828435	0.001345375636
0.311484370000	0.001612270592	0.000001698591	0.000000286866
0.313437500000	0.002892038571	0.000000000000	0.001345503123
0.315390620000	0.001596645633	0.002605989223	0.001345535016
0.317343750000	0.004492730204	0.002605989223	0.002691069947
0.319296870000	0.001612189510	0.003909817617	0.002691197433
0.321250000000	0.001278893163	0.000000833845	0.001345407529
0.323203120000	0.003520016531	0.001302160767	0.002691197433
0.325156250000	0.003209634898	0.002606823005	0.001345662503
0.327109370000	0.000953972061	0.001303828435	0.002691197433
0.329062500000	0.000306362918	0.000000833824	0.005382267594
0.331015620000	0.000969589592	0.002607656788	0.004036860107
0.332968750000	0.003542782653	0.002605989223	0.001345503123
0.334921870000	0.000636263898	0.003910651399	0.005382395080
0.336875000000	0.002561861020	0.009125162280	0.005382841283
0.338828120000	0.000651933286	0.001302994591	0.000000000000
0.340781250000	0.002561813673	0.003909817617	0.001345662503
0.342734370000	0.001294354061	0.000000833845	0.000000127487
0.344687500000	0.000004286008	0.001303828435	0.000000159380
0.346640620000	0.000969523082	0.000000000000	0.002691069947
0.348593750000	0.001278743245	0.002606823005	0.000000159380
0.350546870000	0.001919426000	0.002607656788	0.001345821904
0.352500000000	0.002561740204	0.002605989223	0.002691069947
0.354453120000	0.000630970082	0.002605989223	0.002691069947
0.356406250000	0.000004431385	0.000000000000	0.001345535016
0.358359370000	0.007709417347	0.007817952124	0.002691038075
0.360312500000	0.001271931184	0.001304662280	0.004036860107
0.362265620000	0.002879366735	0.003908983834	0.000000000000
0.364218750000	0.000322183694	0.001302994611	0.002691038075
0.366171870000	0.002252882245	0.001302994611	0.000000000000
0.368125000000	0.001272014612	0.002606823005	0.001345407529
0.370078120000	0.000976345735	0.001303828435	0.002691197433
0.372031250000	0.000630809245	0.000001698591	0.001345821882
0.373984370000	0.002259334082	0.002606823005	0.002691197433
0.375937500000	0.001278443531	0.001302994591	0.000000000000
0.377890620000	0.000313072449	0.001302994591	0.001345535016
0.379843750000	0.001278372857	0.001302994591	0.000000000000
0.381796870000	0.000313041571	0.001302994591	0.000000000000
0.383750000000	0.005457492857	0.005213646010	0.004036860107
0.385703120000	0.000954494163	0.001303828435	0.002691197433
0.387656250000	0.000010863510	0.002607656788	0.001345821904
0.389609370000	0.001919816000	0.000000000000	0.000000000000
0.391562500000	0.000306873653	0.001302994611	0.001345503123
0.393515620000	0.003536186122	0.001302160767	0.002691197433
0.395468750000	0.002243600408	0.002606823005	0.000000159380
0.397421870000	0.000312909408	0.000000833845	0.000000127487
0.399375000000	0.000960511347	0.001303828435	0.001345662503
0.401328120000	0.000004867438	0.001303828435	0.002691197433
0.403281250000	0.001272398347	0.001302994611	0.000000000000
0.405234370000	0.001595820163	0.002605989223	0.001345503123
0.407187500000	0.005759310204	0.001306360870	0.004037146952
0.409140620000	0.000010661980	0.000000000000	0.000000000000
0.411093750000	0.002576717347	0.003909817617	0.000000159380
0.413046870000	0.001272513204	0.001302994611	0.001345503123
0.415000000000	0.002555626531	0.005213676891	0.001345821882
0.416953120000	0.003218818571	0.001302994611	0.000000000000
0.418906250000	0.004825024286	0.005212812228	0.004036732620
0.420859370000	0.001920246735	0.002607687668	0.001345821882
0.422812500000	0.002237961429	0.000000833824	0.002691197433
0.424765620000	0.002885641224	0.000000000000	0.002691038075
0.426718750000	0.001288225000	0.002608521658	0.001345981262
0.428671870000	0.000970575510	0.003911516269	0.004037019465
0.430625000000	0.001277827245	0.001302994591	0.001345535016
0.432578120000	0.000322897878	0.000000833824	0.000000159380
0.434531250000	0.001925494694	0.001303828435	0.002691197433
0.436484370000	0.001288357224	0.000000833824	0.002691197433
0.438437500000	0.006724241633	0.000002532435	0.001345949369
0.440390620000	0.001595369347	0.001302160746	0.001345662503
0.442343750000	0.000010252804	0.001303828435	0.000000159380
0.444296870000	0.002238280204	0.003910682280	0.004036860107
0.446250000000	0.001273023959	0.000000833824	0.000000159380
0.448203120000	0.000955301408	0.000000000000	0.002691038075
0.450156250000	0.001293010551	0.001302994591	0.000000000000
0.452109370000	0.001292984102	0.003910651399	0.005382395080
0.454062500000	0.000307737735	0.001304662280	0.001345821904
0.456015620000	0.000009966339	0.000000000000	0.001345535016
0.457968750000	0.002575970000	0.005213646010	0.002691325134
0.459921870000	0.001273160918	0.001302994611	0.001345503123
0.461875000000	0.000955539816	0.001303828435	0.001345662503
0.463828120000	0.000009763325	0.001303828435	0.004036732620
0.465781250000	0.002258111020	0.001302994591	0.002691069947
0.467734370000	0.001591053020	0.000001667689	0.002691324920
0.469687500000	0.003207901224	0.003910651399	0.004036860107
0.471640620000	0.001288879959	0.001304662280	0.005382395080
0.473593750000	0.003843177959	0.005212812228	0.000000159380
0.475546870000	0.003843230204	0.006516640622	0.001345821904
0.477500000000	0.001606742184	0.001302160767	0.002691197433
0.479453120000	0.001277078816	0.001302994591	0.001345535016
0.481406250000	0.000657014837	0.001302160767	0.000000159380
0.483359370000	0.002874267551	0.001301326902	0.002691324920
0.485312500000	0.001292532224	0.003910651399	0.005382395080
0.487265620000	0.003207639388	0.006520037927	0.004037433797
0.489218750000	0.000959253102	0.001303828435	0.005382267594
0.491171870000	0.000959262673	0.002607656788	0.004036860107
0.493125000000	0.000006166981	0.001303828435	0.002691197433
0.495078120000	0.003525219592	0.002605989223	0.001345535016
0.497031250000	0.000959048837	0.002607687668	0.001345821882
0.498984370000	0.000959068510	0.001303828435	0.004036732620
0.500937500000	0.002242107347	0.001302994591	0.002691038075
0.502890620000	0.000625776163	0.002608521658	0.005382554439
0.504843750000	0.001273770612	0.001302994611	0.002691069947
0.506796870000	0.002575355510	0.003909817617	0.008073337540
0.508750000000	0.000974578776	0.000000000000	0.000000000000
0.510703120000	0.002257602857	0.001302994591	0.001345535016
0.512656250000	0.000974486224	0.002607656788	0.006727930053
0.514609370000	0.002257564694	0.003910651399	0.005382395080
0.516562500000	0.000958925367	0.001303828435	0.002691197433
0.518515620000	0.002572555510	0.001302160767	0.000000159380
0.520468750000	0.001276606551	0.002606823005	0.001345662503
0.522421870000	0.003191581020	0.000000833845	0.000000127487
0.524375000000	0.004490126531	0.003909817617	0.001345662503
0.526328120000	0.000974335122	0.001303828435	0.001345662503
0.528281250000	0.000956372714	0.000000000000	0.002691069947
0.530234370000	0.001594084143	0.002605989223	0.002691038075
0.532187500000	0.003191483673	0.001302994591	0.002691069947
0.534140620000	0.004823393673	0.005212812228	0.002691197433
0.536093750000	0.002889335918	0.002607656788	0.001345821904
0.538046870000	0.002241690816	0.003910651399	0.004036860107
0.540000000000	0.001591895265	0.001305527005	0.002691516364
0.541953120000	0.002257237347	0.002606823005	0.004036732620
0.543906250000	0.003839067347	0.001303828435	0.005382267594
0.545859370000	0.007707093469	0.007817952124	0.000000000000
0.547812500000	0.003206977143	0.000000833845	0.001345662503
0.549765620000	0.000972140755	0.001303828435	0.001345662503
0.551718750000	0.000625290204	0.000000833824	0.001345662503
0.553671870000	0.000008716597	0.000000000000	0.001345503123
0.555625000000	0.002873596735	0.001303828435	0.001345662503
0.557578120000	0.003857881020	0.003908983834	0.001345535016
0.559531250000	0.001276165388	0.000000833845	0.001345662503
0.561484370000	0.002873557755	0.002607656788	0.005382395080
0.563437500000	0.001606104245	0.002606823005	0.001345662503
0.565390620000	0.004807616531	0.001301296000	0.004036318289
0.567343750000	0.000973972163	0.000000000000	0.000000000000
0.569296870000	0.001592167408	0.000001667689	0.002691324920
0.571250000000	0.001925455612	0.002605155440	0.000000159380
0.573203120000	0.001291586837	0.003910651399	0.004036860107
0.575156250000	0.001291496429	0.000000833845	0.001345662503
0.577109370000	0.003857634898	0.002605155440	0.000000127487
0.579062500000	0.003539900408	0.001302160746	0.002691165561
0.581015620000	0.001609177796	0.002605989223	0.005382140107
0.582968750000	0.001291507061	0.001302994591	0.000000000000
0.584921870000	0.001291515857	0.000000833845	0.002690942460
0.586875000000	0.003206536939	0.005214510881	0.006728089412
0.588828120000	0.002873331224	0.001303828435	0.001345662503
0.590781250000	0.002888823878	0.001303828435	0.001345407529
0.592734370000	0.000007270137	0.001303828435	0.000000127487
0.594687500000	0.002873200816	0.000000000000	0.001345503123
0.596640620000	0.000325914306	0.002606823005	0.004036732620
0.598593750000	0.002241078980	0.000000833845	0.002691165561
0.600546870000	0.001275755347	0.001302994591	0.002691069947
0.602500000000	0.001907794816	0.002607656788	0.002691324920
0.604453120000	0.001275735694	0.000000833845	0.002691165561
0.606406250000	0.001275626816	0.002606823005	0.005382267594
0.608359370000	0.002558693878	0.005213646010	0.002691324920
0.610312500000	0.001608126102	0.003909817617	0.000000127487
0.612265620000	0.002255766122	0.002606823005	0.001345407529
0.614218750000	0.001291239000	0.000000833845	0.002690942460
0.616171870000	0.002574211633	0.002605989223	0.005382140107
0.618125000000	0.000973449959	0.000000000000	0.000000000000
0.620078120000	0.000008087182	0.002607687668	0.000000286866
0.622031250000	0.003206224490	0.001302994591	0.001345535016
0.623984370000	0.001291044490	0.000000833845	0.001345407529
0.625937500000	0.001592794633	0.000001667689	0.002691324920
0.627890620000	0.003523866735	0.002605989223	0.001345535016
0.629843750000	0.003190558163	0.001302994591	0.002691069947
0.631796870000	0.002256414694	0.002606823005	0.004036732620
0.633750000000	0.000007905744	0.003911516269	0.000000446246
0.635703120000	0.001275430163	0.001302994591	0.002691069947
0.637656250000	0.002558336122	0.003909817617	0.002691197433
0.639609370000	0.001290842571	0.002606823005	0.001345407529
0.641562500000	0.001275283245	0.000000833845	0.001345662503
0.643515620000	0.000973139020	0.001303828435	0.000000159380
0.645468750000	0.005105520000	0.003910651399	0.005382395080
0.647421870000	0.000007855183	0.003911516269	0.005382554439
0.649375000000	0.001907266796	0.001303828435	0.000000159380
0.651328120000	0.002256094898	0.001302994591	0.004036605134
0.653281250000	0.002888126939	0.001303828435	0.001345662503
0.655234370000	0.002256061020	0.001302994591	0.001345503123
0.657187500000	0.004822146939	0.003908983834	0.001345503123
0.659140620000	0.000972886163	0.002607656788	0.005382395080
0.661093750000	0.001589403408	0.001302994611	0.001345503123
0.663046870000	0.001275530735	0.000000833824	0.000000159380
0.665000000000	0.003205713469	0.000000833845	0.000000127487
0.666953120000	0.000008119018	0.000000000000	0.001345535016
0.668906250000	0.001274897163	0.002606823005	0.002691197433
0.670859370000	0.003538832245	0.002605989223	0.001345535016
0.672812500000	0.002255805918	0.000000833845	0.001345407529
0.674765620000	0.000957099531	0.001303828435	0.001345662503
0.676718750000	0.000310400571	0.002606823005	0.001345662503
0.678671870000	0.001274709510	0.001302994591	0.001345503123
0.680625000000	0.002872153061	0.002607687668	0.001345821882
0.682578120000	0.003205383061	0.002606823005	0.004036732620
0.684531250000	0.001589083388	0.000000833824	0.000000159380
0.686484370000	0.000310577735	0.002606823005	0.000000127487
0.688437500000	0.000007122539	0.005215344663	0.006728216898
0.690390620000	0.001290115531	0.001302994591	0.001345535016
0.692343750000	0.002554325510	0.002608521658	0.004037019465
0.694296870000	0.000972421510	0.001303828435	0.001345662503
0.696250000000	0.001290116612	0.000000833845	0.001345662503
0.698203120000	0.002557617551	0.006517505492	0.004037019465
0.700156250000	0.001906599061	0.000000000000	0.001345535016
0.702109370000	0.001593752551	0.002605989223	0.001345503123
0.704062500000	0.001922103796	0.000000000000	0.001345503123
0.706015620000	0.001922107592	0.001303828435	0.001345407529
0.707968750000	0.006720931633	0.003908983834	0.001345535016
0.709921870000	0.002255303673	0.002606823005	0.001345662503
0.711875000000	0.002875118776	0.005212812228	0.002691197433
0.713828120000	0.002239666531	0.002606823005	0.002691197433
0.715781250000	0.002239640000	0.002606823005	0.004036732620
0.717734370000	0.004175522653	0.003908149845	0.001345662503
0.719687500000	0.001906347939	0.001303828435	0.002691197433
0.721640620000	0.000958543388	0.001303828435	0.004036477647
0.723593750000	0.004805758571	0.001301296000	0.001345821882
0.725546870000	0.001291866102	0.000000833824	0.000000159380
0.727500000000	0.001274184857	0.001302994591	0.002691069947
0.729453120000	0.001291844633	0.000000833824	0.002691197433
0.731406250000	0.001921827143	0.000000000000	0.001345503123
0.733359370000	0.002874912245	0.002605155440	0.001345407529
0.735312500000	0.000974330612	0.002607656788	0.002691324920
0.737265620000	0.001939638204	0.002607656788	0.004036860107
0.739218750000	0.002239374898	0.002606823005	0.001345662503
0.741171870000	0.000324262531	0.000000833845	0.000000127487
0.743125000000	0.001607271673	0.001302160746	0.002691165561
0.745078120000	0.000324210082	0.000000833845	0.001345662503
0.747031250000	0.000656692531	0.001304693181	0.000000286866
0.748984370000	0.000974466510	0.001303828435	0.001345662503
0.750937500000	0.001292129082	0.001302994611	0.002691069947
0.752890620000	0.003540532041	0.003909817617	0.000000127487
0.754843750000	0.000971797204	0.002607656788	0.002691324920
0.756796870000	0.001289488020	0.002606823005	0.005382267594
0.758750000000	0.001289452388	0.002606823005	0.002691197433
0.760703120000	0.000958858837	0.000000000000	0.001345535016
0.762656250000	0.000641203959	0.000000833845	0.004036477647
0.764609370000	0.000641222714	0.002606823005	0.001345375636
0.766562500000	0.000958932490	0.001303828435	0.002690942460
0.768515620000	0.000656795286	0.002606823005	0.002691197433
0.770468750000	0.000324052020	0.002606823005	0.002691197433
0.772421870000	0.002242060816	0.001304662280	0.002691324920
0.774375000000	0.000641337837	0.001302994591	0.000000000000
0.776328120000	0.000641808469	0.005213646010	0.004036860107
0.778281250000	0.002572366735	0.003909817617	0.000000159380
0.780234370000	0.000959006490	0.000000000000	0.000000000000
0.782187500000	0.000323945755	0.001302994591	0.001345535016
0.784140620000	0.002890084898	0.003908983834	0.002691069947
0.786093750000	0.003223138980	0.001302994611	0.001345503123
0.788046870000	0.001606901592	0.002609355440	0.004037146952
0.790000000000	0.000323781000	0.001304693181	0.002691356791
0.791953120000	0.002242261429	0.000000833824	0.001345375636
0.793906250000	0.000974791878	0.000000000000	0.000000000000
0.795859370000	0.000323861306	0.001302994591	0.002691069947
0.797812500000	0.002572172857	0.003909817617	0.004036732620
0.799765620000	0.002572201429	0.002605989223	0.004036605134
0.801718750000	0.003223329388	0.002608521658	0.005382554439
0.803671870000	0.000641589673	0.003910651399	0.002691324920
0.805625000000	0.000323641184	0.003910651399	0.005382395080
0.807578120000	0.002242369184	0.000000833824	0.002691197433
0.809531250000	0.000009704227	0.001303828435	0.001345662503
0.811484370000	0.002254293265	0.003910651399	0.002691324920
0.813437500000	0.002254238571	0.001302994591	0.001345503123
0.815390620000	0.001273344898	0.003910651399	0.001345821904
0.817343750000	0.005440101837	0.009122614508	0.000000286888
0.819296870000	0.001606586796	0.003909817617	0.001345662503
0.821250000000	0.001277239367	0.002606823005	0.001345407529
0.823203120000	0.000959629918	0.003911516269	0.002691516364
0.825156250000	0.001920886776	0.001303828435	0.001345662503
0.827109370000	0.000975254041	0.001303828435	0.001345662503
0.829062500000	0.002571794082	0.005213646010	0.004036860107
0.831015620000	0.001603128531	0.000000833824	0.001345375636
0.832968750000	0.000307753041	0.003910651399	0.001345821904
0.834921870000	0.000970972510	0.002607656788	0.001345821904
0.836875000000	0.002886098163	0.002607656788	0.002691324920
0.838828120000	0.001277409653	0.002606823005	0.001345662503
0.840781250000	0.002556074286	0.003909817617	0.001345662503
0.842734370000	0.001587424592	0.000000833824	0.004036732620
0.844687500000	0.000319932571	0.002605989223	0.000000000000
0.846640620000	0.000975298041	0.001303828435	0.001345662503
0.848593750000	0.001293095918	0.000000833824	0.000000159380
0.850546870000	0.000975412449	0.000000000000	0.001345535016
0.852500000000	0.000327832388	0.001304662280	0.002691324920
0.854453120000	0.001272976306	0.003910651399	0.000000286888
0.856406250000	0.003521300816	0.002605989223	0.001345535016
0.858359370000	0.000010148446	0.002607656788	0.002691324920
0.860312500000	0.002555906939	0.003909817617	0.001345662503
0.862265620000	0.001587248286	0.000000833824	0.002691197433
0.864218750000	0.000005297788	0.001303828435	0.001345662503
0.866171870000	0.001920490857	0.001303828435	0.002690942460
0.868125000000	0.005103030408	0.006518339275	0.008073751872
0.870078120000	0.003838877551	0.005212812228	0.001345662503
0.872031250000	0.002243123061	0.001302994611	0.001345535016
0.873984370000	0.001272788184	0.000000833845	0.002690942460
0.875937500000	0.004470906939	0.000001698591	0.002691356791
0.877890620000	0.003536703673	0.003909817617	0.000000159380
0.879843750000	0.003203359796	0.000000833845	0.000000127487
0.881796870000	0.001611155163	0.001305527005	0.000000446246
0.883750000000	0.001293499694	0.002606823005	0.000000127487
0.885703120000	0.004470751837	0.001302160746	0.001345662503
0.887656250000	0.000970439898	0.002607687668	0.001345821882
0.889609370000	0.000970404510	0.001303828435	0.002691197433
0.891562500000	0.000960372959	0.001303828435	0.000000127487
0.893515620000	0.003542015714	0.002605989223	0.000000000000
0.895468750000	0.000658281367	0.000000833845	0.000000127487
0.897421870000	0.002555447143	0.001302160746	0.001345662503
0.899375000000	0.000970289163	0.000000000000	0.001345535016
0.901328120000	0.000010717218	0.000000000000	0.000000000000
0.903281250000	0.004809670612	0.002605155440	0.001345375636
0.905234370000	0.000642822959	0.001304693181	0.001345248150
0.907187500000	0.001925919490	0.002607656788	0.002691324920
0.909140620000	0.001925903224	0.000000000000	0.002691038075
0.911093750000	0.003208930000	0.001304662280	0.005382395080
0.913046870000	0.000322476857	0.001302994591	0.000000000000
0.915000000000	0.000960660122	0.001303828435	0.001345375636
0.916953120000	0.001925977816	0.002607656788	0.004036860107
0.918906250000	0.000658551612	0.003910651399	0.001345821904
0.920859370000	0.003224723673	0.001304662280	0.000000286888
0.922812500000	0.006756163673	0.002605155440	0.002691197433
0.924765620000	0.002253027143	0.001302994591	0.001345535016
0.926718750000	0.000960805714	0.002607656788	0.004036860107
0.928671870000	0.001605317265	0.001302160746	0.000000127487
0.930625000000	0.002888282857	0.002605155440	0.000000127487
0.932578120000	0.000306600000	0.002606823005	0.004036732620
0.934531250000	0.001278598898	0.000000833824	0.002691197433
0.936484370000	0.000004432692	0.000000000000	0.001345535016
0.938437500000	0.000328989714	0.001304662280	0.002691324920
0.940390620000	0.002259621020	0.001302994611	0.002691069947
0.942343750000	0.000011277437	0.003911516269	0.004037019465
0.944296870000	0.003224996327	0.002606823005	0.000000127487
0.946250000000	0.000961078041	0.001303828435	0.002691165561
0.948203120000	0.000004262583	0.001303828435	0.000000127487
0.950156250000	0.002577456122	0.001305527005	0.002691516364
0.952109370000	0.003535701224	0.002605989223	0.002691069947
0.954062500000	0.000321974490	0.001302994591	0.004036605134
0.956015620000	0.000004264780	0.001303828435	0.001345662503
0.957968750000	0.002252589796	0.000000833845	0.001345407529
0.959921870000	0.004167712041	0.005214510881	0.005382554439
0.961875000000	0.000011402072	0.000000000000	0.001345503123
0.963828120000	0.003186795102	0.002606823005	0.004036732620
0.965781250000	0.002570237347	0.001302160746	0.002690942460
